anio,detalle_gasto,pia,pim,certificado,comprometido,devengado,girado,ejecucion_pct_dev_pim,fuente,url,fecha_descarga
2024,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",2116486.0,1881120.0,1608901.44,1558076.94,1558076.94,1555530.34,82.83,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,COMPRA DE OTROS BIENES,8483733.0,3562762.0,3389840.72,3381479.92,3381479.92,3231268.92,94.91,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,CONTRATO ADMINISTRATIVO DE SERVICIOS,435760346.0,390548585.0,389218833.92,388988723.73,388988723.73,388738770.69,99.6,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,EDIFICIOS O UNIDADES NO RESIDENCIALES,7041427.0,1276498.0,1060979.59,1002958.01,1002958.01,1002729.23,78.57,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,EDIFICIOS RESIDENCIALES,2474471.0,0.0,0.0,0.0,0.0,0.0,,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,ENSERES,267650.0,210995.0,209039.21,208836.54,208836.54,208836.54,98.98,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,ENTREGA DE BIENES Y SERVICIOS,26877097.0,25147010.0,25005660.17,24836416.5,24836416.5,24831035.36,98.76,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,GASTOS POR IMPLEMENTACIÓN DE LA NEGOCIACIÓN COLECTIVA,1374191.0,1913.0,0.0,0.0,0.0,0.0,0.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,GASTOS VARIABLES Y OCASIONALES,13105414.0,16633108.0,16446911.24,16159369.34,16159369.34,16159369.34,97.15,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,INVERSIONES INTANGIBLES,1322000.0,2784665.0,2764675.44,2764675.44,2764675.44,2764675.44,99.28,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,LOCACION DE SERVICIOS REALIZADOS POR PERSONA NATURAL,62343836.0,74494323.0,74192854.18,74120707.68,74120707.68,74120707.68,99.5,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,MATERIALES Y  UTILES,12562549.0,10293296.0,9814835.4,9730135.21,9730135.21,9679686.12,94.53,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,MATERIALES Y UTILES DE ENSEÑANZA,1308106.0,1023216.0,913944.37,911184.4,911184.4,910080.2,89.05,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,OBLIGACIONES DEL EMPLEADOR,23918661.0,23252651.0,23086142.67,22900757.86,22888551.86,22888256.86,98.43,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,OTROS GASTOS DE ACTIVOS NO FINANCIEROS,2304428.0,2816179.0,2705219.96,2700219.02,2700219.02,2700219.02,95.88,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,PAGO DE SENTENCIAS JUDICIALES EN CALIDAD DE COSA JUZGADA POR ADEUDOS,0.0,3496651.0,3496649.59,3479616.36,3469626.32,3466838.13,99.23,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,PAGO DE SENTENCIAS JUDICIALES Y LAUDOS ARBITRALES,0.0,146485.0,146485.0,146483.36,146483.36,146483.36,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,PENSIONES,7071525.0,7671071.0,7658154.42,7624137.64,7624137.64,7624137.64,99.39,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,PERSONAL ADMINISTRATIVO,35986374.0,28779349.0,28513052.01,28371285.86,28371583.56,28362888.69,98.58,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,PERSONAL DEL MAGISTERIO,0.0,220744.0,220744.0,182661.5,182661.5,177611.72,82.75,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,PRESTACIONES DE SALUD Y OTROS BENEFICIOS,3251916.0,3588014.0,3583677.69,3582177.69,3582177.69,3582177.69,99.84,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,REPUESTOS Y ACCESORIOS,201435.0,395003.0,326074.1,325914.1,325914.1,325016.0,82.51,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,RETRIBUCIONES EN BIENES O SERVICIOS,3304333.0,3729942.0,3662242.36,3647549.79,3647549.79,3640717.57,97.79,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,"SERVICIO DE MANTENIMIENTO, ACONDICIONAMIENTO Y  REPARACIONES",2467896.0,7936283.0,7429109.48,7363091.19,7363091.19,7359057.67,92.78,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,"SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS",1209978.0,1162690.0,1136199.23,1082357.48,1082357.48,1079810.58,93.09,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION",11661115.0,13208418.0,12741357.82,12665965.27,12665215.27,12645511.54,95.89,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,"SERVICIOS DE LIMPIEZA, SEGURIDAD Y VIGILANCIA",17713116.0,18299938.0,18107244.03,18059834.58,18059834.58,18058880.58,98.69,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,SERVICIOS PROFESIONALES Y TECNICOS,32638544.0,26069150.0,25353907.89,25222257.19,25222165.97,25010506.41,96.75,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,SUBVENCIONES FINANCIERAS,206915033.0,202321494.0,202317990.76,202300108.26,202259308.26,202150071.58,99.97,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,SUMINISTROS MEDICOS,1507598.0,606528.0,542564.94,541561.73,541561.73,533782.57,89.29,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,SUMINISTROS PARA MANTENIMIENTO Y REPARACION,138054.0,1341258.0,1204520.99,1185492.58,1185492.58,1182891.66,88.39,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,VESTUARIOS Y TEXTILES,5700113.0,3940016.0,3928063.27,3909058.97,3909058.97,3906069.42,99.21,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2024,VIAJES,15048830.0,14399873.0,13772357.8,13662352.39,13662352.39,13377311.06,94.88,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2024-Gasto-Devengado.csv,2026-09-08
2025,A OTRAS UNIDADES DEL GOBIERNO,686004.0,634368.0,634368.0,634368.0,634368.0,634368.0,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,"ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO",8545611.0,6385302.0,6166891.0,6154320.3,6142676.96,6142676.96,96.2,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,ADQUISICION DE OTROS ACTIVOS FIJOS,0.0,1581413.0,1581411.63,1581411.63,1581411.63,1581411.63,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,ADQUISICION DE VEHICULOS,495000.0,1680587.0,1680584.96,1680584.96,1639084.96,1639084.96,97.53,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,AL GOBIERNO LOCAL,25380.0,302307.0,302143.56,295386.17,295386.17,295386.17,97.71,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,AL GOBIERNO NACIONAL,326190.0,47120.0,46902.8,45718.8,43271.0,43271.0,91.83,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,AL GOBIERNO REGIONAL,66439.0,1452.0,833.0,0.0,0.0,0.0,0.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,ALIMENTOS Y BEBIDAS,1801687.0,938858.0,908446.45,906992.26,884103.35,879548.13,94.17,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,ALQUILERES DE MUEBLES E INMUEBLES,12550218.0,12563992.0,12432212.78,12402277.12,12326590.87,12326590.87,98.11,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,ASISTENCIA SOCIAL EN PENSIONES E INDEMNIZACIONES,78084.0,78079.0,78078.6,78078.6,78078.6,78078.6,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",2133557.0,1876382.0,1830044.07,1803639.62,1553300.9,1550034.1,82.78,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,COMPRA DE OTROS BIENES,6859312.0,3122879.0,3081263.06,3079680.56,3043250.95,2912346.08,97.45,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,CONTRATO ADMINISTRATIVO DE SERVICIOS,458891502.0,430604313.0,429285615.59,429151907.37,428677156.4,428612781.99,99.55,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,EDIFICIOS O UNIDADES NO RESIDENCIALES,1247093.0,621531.0,619445.95,619445.04,619445.04,619445.04,99.66,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,ENSERES,200480.0,220811.0,220808.54,220708.54,216772.74,216772.74,98.17,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,ENTREGA DE BIENES Y SERVICIOS,29038195.0,23283763.0,22982607.99,22716247.71,22497787.56,22497787.56,96.62,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,GASTOS POR IMPLEMENTACIÓN DE LA NEGOCIACIÓN COLECTIVA,1012400.0,8683.0,0.0,0.0,0.0,0.0,0.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,GASTOS VARIABLES Y OCASIONALES,13029943.0,20787851.0,20667347.0,20654739.33,20456690.86,20451967.63,98.41,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,INVERSIONES INTANGIBLES,0.0,2607605.0,2607602.71,2607602.71,2595931.26,2595931.26,99.55,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,LOCACIÓN DE SERVICIOS REALIZADOS POR PERSONA NATURAL,63549312.0,84076142.0,83791223.39,83764322.39,83657258.19,83657258.19,99.5,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,MATERIALES Y  UTILES,12477516.0,7399986.0,7219291.61,7163878.31,6995707.43,6965646.4,94.54,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,MATERIALES Y UTILES DE ENSEÑANZA,1439344.0,876959.0,843788.72,843372.18,831254.1,829568.2,94.79,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,OBLIGACIONES DEL EMPLEADOR,26358027.0,25522839.0,25396042.59,25217276.08,25149465.02,25138781.02,98.54,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,OTROS GASTOS DE ACTIVOS NO FINANCIEROS,7244824.0,3681413.0,3661106.24,3661040.55,3661040.55,3661040.55,99.45,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,PAGO DE SENTENCIAS JUDICIALES EN CALIDAD DE COSA JUZGADA POR ADEUDOS,0.0,3686823.0,3686822.38,3686822.38,3684268.32,3684268.32,99.93,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,PAGO DE SENTENCIAS JUDICIALES Y LAUDOS ARBITRALES,0.0,55809.0,48309.0,48309.0,48308.99,48308.99,86.56,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,PENSIONES,7281720.0,7660414.0,7654366.2,7654366.2,7644199.28,7644150.31,99.79,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,PERSONAL ADMINISTRATIVO,35755129.0,28177586.0,28118032.1,28094669.32,28082143.96,28064274.56,99.66,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,PRESTACIONES DE SALUD Y OTROS BENEFICIOS,3082063.0,3465258.0,3450900.51,3450419.91,3375745.37,3375745.37,97.42,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,REPUESTOS Y ACCESORIOS,59160.0,392944.0,381142.48,381027.48,366276.38,364741.38,93.21,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,RETRIBUCIONES EN BIENES O SERVICIOS,1398008.0,1694351.0,1679786.84,1678174.06,1435261.78,1433703.68,84.71,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,"SERVICIO DE MANTENIMIENTO, ACONDICIONAMIENTO Y  REPARACIONES",1862836.0,6673252.0,6470732.56,6428892.62,6229740.79,6225840.79,93.35,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,"SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS",1402587.0,1165296.0,1163909.8,1159283.07,1134921.72,1134633.74,97.39,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION",13394361.0,14271601.0,13635074.38,13628090.01,13530111.51,13526966.02,94.8,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,"SERVICIOS DE LIMPIEZA, SEGURIDAD Y VIGILANCIA",20484893.0,19380149.0,19379451.83,19181653.09,18967850.61,18967850.61,97.87,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,SERVICIOS PROFESIONALES Y TECNICOS,27806028.0,21134520.0,20892816.85,20834320.03,20558601.23,20382659.09,97.27,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,SUBVENCIONES FINANCIERAS,206404756.0,251143064.0,251139807.28,250898980.28,250898980.28,248952168.02,99.9,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,SUMINISTROS MEDICOS,547282.0,423382.0,410001.17,400515.76,360067.58,352723.38,85.05,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,SUMINISTROS PARA MANTENIMIENTO Y REPARACION,189880.0,663155.0,635032.43,634532.43,592525.78,590192.18,89.35,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,"SUMINISTROS PARA USO AGROPECUARIO, FORESTAL Y VETERINARIO",0.0,108.0,108.0,108.0,108.0,108.0,100.0,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,VESTUARIOS Y TEXTILES,3493547.0,2366224.0,2321671.16,2321671.16,2310874.91,2308260.71,97.66,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
2025,VIAJES,25078765.0,14098519.0,13608159.25,13464602.52,12792678.32,12596420.21,90.74,MEF Datos Abiertos – Presupuesto y Ejecución de Gasto (Devengado),https://fs.datosabiertos.mef.gob.pe/datastorefiles/2025-Gasto-Devengado-Mensual.csv,2026-09-08
